,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,TUSDUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,VETUSDT,USDCUSDT,LINKUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,THETAUSDT,ENJUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,DENTUSDT,WANUSDT,FUNUSDT,CVCUSDT,CHZUSDT,BANDUSDT,XTZUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,BCHUSDT,FTTUSDT,EURUSDT,OGNUSDT,LSKUSDT,BNTUSDT,MBLUSDT,COTIUSDT,DATAUSDT,SOLUSDT,CTSIUSDT,HIVEUSDT,CHRUSDT,ARDRUSDT,MDTUSDT,KNCUSDT,LRCUSDT,COMPUSDT,SCUSDT,ZENUSDT,SNXUSDT,VTHOUSDT,DGBUSDT,SXPUSDT,DCRUSDT,STORJUSDT,MANAUSDT,YFIUSDT,JSTUSDT,CRVUSDT,SANDUSDT,NMRUSDT,DOTUSDT,LUNAUSDT,RSRUSDT,PAXGUSDT,TRBUSDT,SUSHIUSDT,KSMUSDT,EGLDUSDT,DIAUSDT,RUNEUSDT,FIOUSDT,UMAUSDT,BELUSDT
DENTUSDT,0.6887008365688247,0.7387835543858101,0.7527292172755848,0.787309883523243,0.7345405840180873,0.8269203747541825,0.834176952823244,0.7718308542649672,0.30134714800583823,0.8464170674929543,0.8367703582457691,0.8187438176910663,0.7013662963881054,0.6323231683827395,0.8605502724172039,0.7802866337976191,-0.005230527475272535,0.844645304690977,0.7984406625163707,0.7247647214548718,0.8542442166071037,0.6279890208890951,0.5720005902414843,0.4754020167122908,0.30592512707729796,0.8836366921846263,0.7784872709180907,0.23084931095867456,0.8552234663254736,0.852253726147909,0.7913855005192855,0.6167592089910102,0.7912905152381495,0.8488930661666041,0.8314068308848479,0.40218682543544493,0.7990281797954574,0.7271423555055112,0.8678825475040038,0.8584714916986427,1.0,0.6761777139815492,0.6535291862090477,0.8665863285459879,0.8507091331246226,0.8634399758476771,0.4767388785018704,0.46088227524899456,0.8046959047566924,0.8011246017749849,0.7968442153959815,0.666597708262767,0.6857239252240546,0.8023616990580041,0.5312479732632498,0.6986726408987444,0.48116081733641053,-0.16571245268413975,0.7802292451498494,0.8133363886633351,0.8229305903036611,0.6011467046602574,0.6237934520734129,0.7346091827018153,0.7849124676836724,0.8001755834736334,0.8486121787709496,0.7791809122080036,0.34011156577306645,0.5530369195525993,0.8210564511050803,0.7953410139802962,0.852682962260806,0.6976602414128925,0.33461331136595146,0.728534952192737,0.6119626825215896,0.26353095480102007,0.8637480955188456,0.09948195259698249,0.6423544912355816,0.8727795611377169,0.7264147417274189,0.4526137947152899,0.8099438242239587,0.8806263603617838,0.49355889786714946,0.8389195924733602,0.8453769902166113,0.8361837613561661,0.22284101980747872,0.7565778530496101,0.8772237188317172,0.62638722517136,0.8061376237611301,0.6395370252987989,0.7856190413764079,0.8509417362257755,0.7644002734694914,0.756737800135534
WANUSDT,0.6341544122145399,0.6927418639001497,0.6442042499363239,0.6445548077724539,0.5976069152876765,0.7406025307949485,0.7223083593943348,0.6421096218812429,0.25500214197891424,0.718642263905616,0.7039179560007178,0.7117776772041399,0.6296643701427375,0.5406486671188228,0.7783699999900925,0.7499842749671838,-0.0771396581557869,0.7425188511387144,0.7012676275941823,0.5808487169750753,0.7547279431656637,0.5508031764978043,0.5914736828284891,0.5070466447812064,0.3213132645755364,0.7715039890409126,0.6688387322946048,0.22568982843771732,0.72708818832022,0.7355945800321272,0.6541447570042255,0.5597294798831559,0.6873331629258972,0.7335359944205778,0.7148967350400711,0.41205574055254773,0.6689317451659941,0.6579983455340822,0.7290974734244499,0.7523349351157866,0.6761777139815492,1.0,0.5502558579541605,0.7498573879999784,0.7180715528020014,0.7580991382844369,0.3725765782654304,0.48260813801629865,0.6860473991240762,0.7759022786261193,0.7061498053648633,0.6045527652366633,0.6043552963700092,0.711091967525837,0.5243155725603416,0.6465841629803237,0.3937882006636293,-0.12360956812975704,0.6930888870631265,0.7531163010275086,0.7543223800288339,0.548657869682702,0.5384165637952079,0.7249919430911754,0.6740844030579239,0.7294066301219253,0.762176363887519,0.6855909259832832,0.33028720480238716,0.5054853102839457,0.7154875374483001,0.6999269334412052,0.7445705869012589,0.597980594668685,0.3295771557328215,0.6615968153097803,0.563351036696479,0.2299275428295907,0.7493931754535659,0.1607202077068153,0.5344949509911486,0.7590145825071108,0.6061501581358483,0.3963686178305406,0.7307303651468652,0.7506241951555063,0.4484540216930568,0.6802415054748695,0.7214394042507029,0.7097053096176772,0.16186544109210552,0.6573994918257474,0.7423950021907576,0.5450083884905826,0.6332460775973622,0.5540669854266931,0.7045066373406519,0.7514098971615749,0.6754340971122745,0.604107950147324
FUNUSDT,0.5802126253614206,0.6018791642535337,0.621065143416747,0.6401575792323257,0.541432881002557,0.643362730748105,0.6678225773510333,0.597609011699126,0.26901421831449795,0.663982346359859,0.6144806489703274,0.6494578419369741,0.5187869869768378,0.5417069421916307,0.6843377592688408,0.6306272601164338,-0.040870097706448894,0.6972147992690965,0.6092759245130328,0.5008385592836078,0.6642451158674342,0.46753002871076255,0.3800518617480342,0.3847486457462644,0.25336457009397845,0.6949374162617648,0.6365907502728073,0.19443953873164657,0.6829586430866584,0.6697384108462074,0.5854167650039805,0.4215129784022964,0.6109226885987292,0.6844392913793539,0.6684916113262687,0.29578869114244505,0.5975789806143156,0.5841763313854917,0.7100574477569845,0.6660762960813218,0.6535291862090477,0.5502558579541605,1.0,0.7035552157666555,0.616381972619319,0.6497911287136402,0.37474201342512387,0.34554111823744416,0.6316361540078324,0.6598224718323402,0.6595211764297679,0.5639060364230181,0.5575912520474959,0.6483281678401259,0.42972768766266856,0.5606986985352411,0.31528407104054207,-0.142312657622799,0.6526461000866823,0.6405172945306246,0.6839793638736211,0.4392597910090178,0.457952823027526,0.5644846829308885,0.6628657627364738,0.6299435657985523,0.6467224635886963,0.5744228444931527,0.23700994968841646,0.4609754636764805,0.6353123584136815,0.6258325405409827,0.6979043786175557,0.549170613840751,0.22651766641986962,0.6716129637033893,0.47861669915130906,0.2514729934682255,0.6752323573634429,0.09642023137321676,0.4541141606364634,0.7072144689826925,0.6253450459063877,0.35765003045879473,0.6593253751433376,0.6689627099264127,0.4071956783857172,0.595149235335144,0.6261280902505191,0.6619330096174809,0.1418321828242469,0.6598909922485522,0.7085355181035207,0.42456180502731805,0.631737623832253,0.580025894518673,0.644843823441904,0.6595715162934427,0.5332597368261669,0.6159451661253729
CVCUSDT,0.763277278711236,0.7865744428922263,0.7895369850551567,0.8333185974418986,0.7807589178249102,0.9020273684260559,0.9032964843664407,0.8158140543919747,0.2913052639252654,0.8993420303589519,0.8681415143430095,0.8774162947397448,0.7160835264738555,0.7037373095902015,0.9165953125637163,0.8526739538227253,0.002064354588264192,0.8917028784015312,0.8341493358294038,0.6480710211008645,0.9101990673674203,0.6903785546412265,0.5600801014660718,0.5391107423549414,0.3841039528587018,0.9393927872814789,0.8343857906948434,0.3033759364760289,0.8966030015664733,0.8506227248736168,0.8360028671227541,0.6600208852636302,0.8363553434424285,0.9068104311891367,0.8948791415008284,0.4295454679217233,0.8219435498479631,0.7921260180860711,0.8922868625685282,0.9060264389384571,0.8665863285459879,0.7498573879999784,0.7035552157666555,1.0,0.8526063512757627,0.910371622402001,0.47140212214622823,0.485350892531181,0.8450501600677411,0.8835826408608785,0.8625448826967258,0.7103281383999196,0.7347193002687552,0.8599442335694452,0.5918878740215721,0.7356545995407289,0.49097621851589507,-0.14427377440250624,0.8680214073390294,0.8949946133982971,0.9034945449818284,0.6315595027950908,0.674834823686486,0.7967903552639006,0.8562294521790562,0.8558000712259337,0.9082333671192556,0.813496322069951,0.34152367004038964,0.6545168527585119,0.8685237146649868,0.8641878307179715,0.902984795447614,0.7396833124149805,0.42082491386229254,0.815500125873889,0.7170085953400503,0.32508189719999314,0.9198875176175144,0.1128517130343963,0.6579886932908484,0.9235068058736123,0.8000475986459761,0.5291242660540787,0.8774799894485258,0.9144824168945029,0.48820820619413263,0.85018794463943,0.881584435609692,0.8803840094110785,0.2370706741492499,0.7904655225847217,0.9096306419188683,0.6618373533581217,0.8372081928091754,0.7487074160081834,0.8544256649069748,0.9008350970526783,0.7731587310949855,0.7814861121230984
CHZUSDT,0.7327152615145969,0.7440128782475309,0.7772330477669167,0.7785700976623133,0.7335789126383043,0.8670118182934924,0.8595970124652539,0.750231972591595,0.2867112288720927,0.8448996747244366,0.8273189986722721,0.8137942920799699,0.7039953052103061,0.6824771125019523,0.8886074488606666,0.8278383382988099,0.0024360506020288906,0.8255828935686554,0.7881859843583925,0.711536959262596,0.860738512346256,0.6072103495249244,0.6188056344159198,0.52152190363369,0.3618513203925595,0.8700334682032557,0.7714853109234874,0.3162990054626068,0.8800395931252026,0.8744645187430128,0.8115819569835071,0.6127206916579867,0.8389953942742909,0.8641953518280326,0.8486472885623527,0.41378000894704686,0.7978093763433926,0.7601789933951394,0.8838248320339016,0.8752764299523962,0.8507091331246226,0.7180715528020014,0.616381972619319,0.8526063512757627,1.0,0.8365181903167493,0.4626545923069545,0.4453785379728184,0.8199491453383283,0.8381618630463722,0.8265315955531757,0.6788522210836873,0.7059733336685025,0.8017981739341375,0.5738326892854241,0.747091005544371,0.46997732958183475,-0.14983648120202997,0.8124654515518199,0.8162672231881294,0.8341819652421347,0.6101186949665812,0.6477350897313022,0.7632797012911076,0.8077424689667685,0.8118563083369303,0.8578209880128687,0.7795751558544539,0.3658289240256627,0.5617622677743448,0.8299820791769772,0.7924805660701761,0.8529145960623553,0.7198117925486264,0.40217014484049984,0.750762241617266,0.6496160732882517,0.3089618351192946,0.8622340933187034,0.12222608657386563,0.6140211428313909,0.8789944669071686,0.7336763371028718,0.49986487697078025,0.8106714438931903,0.8940900688805477,0.473936263629744,0.8342441627180847,0.8312806835768854,0.8338368397390662,0.2668219544874275,0.7525828831540347,0.88594130400184,0.6479653434660041,0.7949260925578583,0.6506218914408762,0.7945184282516771,0.8520690460697227,0.7734323697515947,0.7101855051547239
BANDUSDT,0.7126930707449823,0.7648216243943575,0.7607188653298774,0.7987299231874562,0.7588721127267456,0.8991683505152582,0.867200208193647,0.7965116025200744,0.2820078907686414,0.8837398669187376,0.8693644267782166,0.8701136187808066,0.7126517762484074,0.6832530066721373,0.901415093457172,0.8583739268310274,-0.02213647068693669,0.8568764185457578,0.8230522956747129,0.6455083440915853,0.9136549466519954,0.6686305349125485,0.5797076251417974,0.5677863263231813,0.41232521366722324,0.9186857654110748,0.8346558317771676,0.30218512503914674,0.8900398231835359,0.8395776792029389,0.8278962694557576,0.6803838475755845,0.8168428411211702,0.8931091346955833,0.8724736852204769,0.418409194777156,0.8222395154657528,0.7797459783600466,0.8828639388669504,0.8961118693562217,0.8634399758476771,0.7580991382844369,0.6497911287136402,0.910371622402001,0.8365181903167493,1.0,0.46765201076178264,0.45849556273510944,0.8373158102170448,0.8851849009027141,0.8532882645585728,0.7057038627445561,0.7062803747776367,0.8465810581805342,0.6123285248948496,0.7215915364648363,0.500571727960019,-0.18556702766259792,0.8250133036151466,0.8739626912746539,0.889180613771577,0.6351116859881762,0.7097674132611059,0.7837418853521241,0.8077558704705985,0.8560298994263635,0.9109962186247054,0.8149003997893407,0.3132222277008231,0.5976409739146819,0.8196279354612318,0.8739791103169983,0.8857924085576412,0.7003695613004325,0.4124619545441692,0.7793587327766347,0.7008211511910006,0.26136793563054495,0.9052116667994512,0.057979408948248996,0.6188624537301728,0.9111554735514934,0.7470253501494177,0.4828449397966669,0.8556111812288087,0.9008638936510397,0.49344283753967616,0.8413608034636715,0.8668529749608259,0.8659350904776433,0.24963451993750874,0.7949181666998958,0.8979666079474765,0.6298364962070576,0.8445942710287881,0.7272605496374248,0.8246533184022222,0.8805555363156007,0.7590402145824144,0.7588532425920059
XTZUSDT,0.34284263135804355,0.37909013146934745,0.39564259522498224,0.45379076533141316,0.34142667313774355,0.44253731168898003,0.434300797565709,0.4364571128391485,0.13942022336226587,0.4504704617324085,0.4635811551615712,0.42889486550739836,0.36317261781380417,0.3414114637354037,0.47929025113032553,0.40809969655166284,-0.10200122851988232,0.466662413403094,0.42938108132425296,0.3563555253249916,0.4958296629844445,0.2432934006081848,0.3470320642385634,0.2748550579207457,0.17118988838823818,0.4704105789090211,0.4554092847312674,0.10529782610809273,0.5190094797782389,0.46218903622446544,0.4458158278682417,0.4100747383471566,0.4783573093202382,0.4907115272799038,0.4746656396746329,0.1741583536988099,0.3901382595262114,0.3252911955735261,0.46586958257486866,0.4714893774116993,0.4767388785018704,0.3725765782654304,0.37474201342512387,0.47140212214622823,0.4626545923069545,0.46765201076178264,1.0,0.31670873475439343,0.459431111985953,0.4633766855994783,0.48564856890207714,0.3615189728598455,0.42954940047250856,0.42783963601473923,0.3118948915985727,0.38384854796006657,0.260577828841069,-0.08625718411449615,0.40398472309859423,0.44249802396222415,0.4326212797409483,0.3514921553857381,0.23004105614365375,0.3668791533957688,0.44570061589951954,0.42932012493782,0.4745771557702384,0.39325939547366007,0.14137034205449475,0.2977832937475834,0.44914157788137365,0.4091467995720647,0.4889711717885392,0.3270515053860977,0.1381701153289401,0.42574644216129,0.3953075693564904,0.1118721280134143,0.4851303084968769,0.041317410132452284,0.2289058493164718,0.4816480443809009,0.3929610702896603,0.2528009983721476,0.44224978039192053,0.4830289401470568,0.25440311991595144,0.47333268279988805,0.4253507732448809,0.42885146879230107,0.055280517570680913,0.435134412895334,0.4706856013569827,0.300324625077838,0.41652283334647094,0.3673280953956033,0.4359551026622025,0.4364310362331459,0.3525364115985619,0.38340074178539124
RVNUSDT,0.3633555389011646,0.40631989719504347,0.3767010345665526,0.426916080519723,0.40616244084924114,0.4915227859336223,0.4515473564543972,0.3599221861904395,0.12306867829103815,0.48749531188148976,0.44462681458720665,0.4799905982145691,0.33661566182077374,0.3583013884691414,0.492767584882049,0.43931456883974146,-0.08588676286222609,0.46090399225597206,0.44024173959976204,0.44352492386371484,0.48838502720196786,0.33915445488682,0.3095457760115117,0.26997183253644,0.17045377265004896,0.5070147813760395,0.4915402659877849,0.08831203288760961,0.46598628499793193,0.46121847964786744,0.37384465594836674,0.39486315739403366,0.43837816860339124,0.4570198951653452,0.4277840899023146,0.2362025339270707,0.47082110243122643,0.38513669828887437,0.5022721861301713,0.4773300435120854,0.46088227524899456,0.48260813801629865,0.34554111823744416,0.485350892531181,0.4453785379728184,0.45849556273510944,0.31670873475439343,1.0,0.442096447389595,0.4344671295473641,0.4571180585188214,0.37694383232796036,0.3855665871704983,0.4626441677622028,0.28353637055494146,0.3653694911321651,0.2371081321551484,-0.03408518909400739,0.422747733370005,0.446055047542015,0.4517848831999878,0.35790974437982626,0.3651112106786617,0.3947938165038673,0.39352886087067496,0.4630948352550748,0.4577958660504936,0.4575781995659923,0.2328478046433632,0.24254971744697087,0.50574554953832,0.39366792981883836,0.46980550422213435,0.40897934322554913,0.15847704922644998,0.39799246553665624,0.3958907813088725,0.2613751070319618,0.47855658578380067,0.15607052137841654,0.36355802468535164,0.48753206443749464,0.36074402864710725,0.2585743491533355,0.4713165428864323,0.50722106808572,0.271736288313833,0.422631351135774,0.4469244897929715,0.47881008640130296,0.1217305889999481,0.4457028034924022,0.4818102700224423,0.37659785922939737,0.44676750642413726,0.35492310969816065,0.4286120642255176,0.4833319077748407,0.4718518431634687,0.4395061025137869
HBARUSDT,0.7776705448722923,0.7829551647053321,0.7921743266286014,0.7498357693805646,0.7049324808729325,0.8247937891940065,0.8846703862410014,0.8335695315292502,0.25409103869978267,0.8526365289386068,0.8687203144510585,0.7782959626570602,0.6984186653655672,0.6464906581799461,0.8480175367330465,0.7999455482020603,-0.04330460056577956,0.8518546977640215,0.7527120885001674,0.6095471331748398,0.8331721083800071,0.5926627837652964,0.540019609735599,0.5072986210510322,0.3907981852394418,0.8598242032867079,0.7724279948334039,0.32152731121022493,0.8338948443462474,0.7820102200523489,0.7854162985406745,0.6169673527000339,0.7792600636371558,0.8599728146074251,0.868574767969194,0.3618758904787535,0.7427805047109564,0.7526658432226611,0.8239157917852759,0.8323386939975052,0.8046959047566924,0.6860473991240762,0.6316361540078324,0.8450501600677411,0.8199491453383283,0.8373158102170448,0.459431111985953,0.442096447389595,1.0,0.782538668971004,0.8416871968571608,0.6792833028504958,0.6722445384678938,0.7589708916971563,0.5619709912186693,0.7706795047469097,0.49810380111221675,-0.17526282339280502,0.7939487365751022,0.8252205384004382,0.8533783941490856,0.5711140243192429,0.5789564715262708,0.6880444774990663,0.8254657680802112,0.7759967716208397,0.8334087927739942,0.7527294212682596,0.31165331659888046,0.5441091635452945,0.7837628662933945,0.7940316199708397,0.8294666664207547,0.6367916523023089,0.3826193306297999,0.7298387315998527,0.6118495302719129,0.27206355445784103,0.8370060755975238,0.13607728960885138,0.5390763740068725,0.8523116849909673,0.714960559057543,0.5192307934739915,0.8121664194635643,0.8578599799491626,0.4689405081646108,0.7786854134526257,0.7955423169411593,0.8311144603913291,0.27122112957691374,0.7261216926397137,0.8465378164593874,0.5892488561889603,0.7638844314950226,0.6398602581991998,0.8122049026180845,0.809230018089981,0.6591569259830692,0.7375822555035503
NKNUSDT,0.6959106312668653,0.7255281795222137,0.7256256957994595,0.7427961330524776,0.6983617317762268,0.8516520627955525,0.8225548274320128,0.7176903114455978,0.3164857179069383,0.8232248027060255,0.7754951896210104,0.8069618593019731,0.6380417068018019,0.6404658739733957,0.8789750087238246,0.8175283392182623,-0.026588605237687014,0.8048722873594338,0.789137148392063,0.6479626445591422,0.8603538386945446,0.6381539242167417,0.574738292838018,0.5477252542741197,0.43172636414045673,0.8814018252321936,0.804018393498962,0.32676389900683245,0.8720420460997136,0.8310848550122518,0.7886412946244283,0.649080860136338,0.792630924698689,0.8496806236935105,0.8249135075161806,0.4404151776725038,0.7761614501567343,0.7763247285207229,0.8670788154367972,0.8787511351093769,0.8011246017749849,0.7759022786261193,0.6598224718323402,0.8835826408608785,0.8381618630463722,0.8851849009027141,0.4633766855994783,0.4344671295473641,0.782538668971004,1.0,0.8169430146422069,0.6558899750656004,0.6997522902151918,0.7806799324412326,0.5996960927985057,0.6633893582807444,0.47616520053581884,-0.19619965312716614,0.7990298308299317,0.8846312510919573,0.8627851080738577,0.5694736717564062,0.6032828816411062,0.7779666737405702,0.7746463136822379,0.8173510817095451,0.8494827337880394,0.7779874654379139,0.3351648071745027,0.5910857226011337,0.8101505789723809,0.8198952082492861,0.858282927690492,0.7094741122596535,0.44701517886895054,0.8120275914942432,0.6824260796461881,0.2546284769286437,0.8614776337562625,0.12440840422622942,0.5985350085035529,0.8738062252002835,0.750669458124839,0.446482379448344,0.8170736255936097,0.8580015475465753,0.4232603693798647,0.7979855806428351,0.8560760289516818,0.8037984869564437,0.1858548647388941,0.770919375343432,0.841987651774483,0.6329413104546456,0.7587425472694448,0.7056464498733084,0.770267685243191,0.8583542638082586,0.7522576002876504,0.7174978092698535
